identifier,gidro_num,namelong,lat,lon,namewater,codbasin
10915,10915,Благовещенка (ОГП при Благовещенка М) - оз. Кучукское,52.47,79.48,оз. Кучукское,152
10919,10919,Индерь - оз. Индерь,54.31,79.59,оз. Индерь,152
10924,10924,Карачи - оз. Карачи,55.21,76.57,оз. Карачи,152
10930,10930,Михайловка - оз. Урюм,54.34,78.33,оз. Урюм,152
10931,10931,Городище - оз. Малые Чаны,54.38,78.03,оз. Малые Чаны,152
10932,10932,Яркуль - оз. Яркуль,54.38,77.23,оз. Яркуль,152
10934,10934,Квашнино - оз. Чаны,55.01,77.5,оз. Чаны,152
10934,10934,Квашнино (ОГП при Квашнино О) - ОЗ.ЧАНЫ,55.0,77.51,ОЗ.ЧАНЫ,152
10938,10938,Таган - оз. Большие Чаны,54.58,77.19,оз. Большие Чаны,152
10939,10939,Кармакла - оз. Сартлан,54.58,78.24,оз. Сартлан,152
10940,10940,Черный Мыс - оз. Убинское,55.32,80.05,оз. Убинское,152
10942,10942,Спирино - вдхр. Новосибирское,54.08,81.33,вдхр. Новосибирское,152
10943,10943,Ордынское (ОГП при Ордынское М) - вдхр. Новосибирское,54.22,81.55,вдхр. Новосибирское,152
10945,10945,Завьялово - вдхр. Новосибирское,54.3,82.25,вдхр. Новосибирское,152
10948,10948,Сосновка - вдхр. Новосибирское,54.41,82.57,вдхр. Новосибирское,152
10950,10950,Верхний Бьеф - вдхр. Новосибирское,54.51,82.58,вдхр. Новосибирское,152
10954,10954,Корболиха - вдхр. Гилевское,51.06,81.58,вдхр. Гилевское,152
10955,10955,о. Дальний (ОГП при о. Дальний М) - вдхр. Новосибирское,54.28,82.18,вдхр. Новосибирское,152
11801,11801,САЛЕХАРД (ГП ПРИ ГУ ЯМАЛО-НЕНЕЦКИЙ ЦГМС) - р. Обь - Р.ОБЬ,66.5333333333333,66.6666666666667,Р.ОБЬ,152
11801,11801,"Ямало-Ненецкий ЦГМС (Салехард) - Карское море, р. Обь",66.5319444444444,66.6744444444444,"Карское море, р. Обь",152
11802,11802,АКСАРКА -  р. Обь - Р.ОБЬ,66.55,67.8333333333333,Р.ОБЬ,152
10036,10036,КАЗЫМ-МЫС - р.Обь - Р.ОБЬ,64.6666666666667,65.6333333333333,Р.ОБЬ,153
11306,11306,Крещенка - р. Омь,55.52,80.03,р. Омь,153
11308,11308,Чумаково - р. Омь,55.41,79.04,р. Омь,153
11309,11309,Куйбышев (ГП при Куйбышев Г) - Р.ОМЬ,55.27,78.19,Р.ОМЬ,153
11312,11312,Вознесенское - р. Омь,55.36,76.22,р. Омь,153
11313,11313,КАЛАЧИНСК (ГП ПРИ КАЛАЧИНСК АМСГ) - р. Омь - Р.ОМЬ,55.0608333333333,74.5819444444444,Р.ОМЬ,153
11315,11315,ОМСК - р. Омь - Р.ОМЬ,55.0,73.4,Р.ОМЬ,153
11327,11327,Назарова - р. Ича,55.4,77.34,р. Ича,153
11332,11332,Усть-Ламенка - р. Кама,55.4,77.15,р. Кама,153
11334,11334,Чуваши - р. Тартас,56.23,78.43,р. Тартас,153
11335,11335,Северное - р. Тартас,56.21,78.21,р. Тартас,153
11337,11337,Венгерово - р. Тартас,55.41,76.44,р. Тартас,153
11345,11345,КОСТИНО - р.Артынка - Р.АРТЫНКА,56.1713888888889,74.9297222222222,Р.АРТЫНКА,153
11350,11350,Верхняя Тарка - р. Тара,56.38,77.3,р. Тара,153
11351,11351,Кыштовка - р. Тара,56.33,76.38,р. Тара,153
11352,11352,Мало-Красноярское - р. Тара,56.28,76.01,р. Тара,153
11353,11353,МУРОМЦЕВО - р. Тара - Р.ТАРА,56.3813888888889,75.2636111111111,Р.ТАРА,153
11357,11357,Верхний Майзас - р. Майзас,56.41,76.53,р. Майзас,153
11358,11358,Бочкарево - р. Чека,56.56,76.52,р. Чека,153
11364,11364,ТАРМАКЛА - р.Нижняя Тунгуска - Р.НИЖНЯЯ ТУНГУСКА,56.4958333333333,75.5427777777778,Р.НИЖНЯЯ ТУНГУСКА,153
11365,11365,РЯЗАНЫ - р.Бергамак - Р.БЕРГАМАК,56.5666666666667,75.2333333333333,Р.БЕРГАМАК,153
11368,11368,Ельничное - р.Уй,56.9166666666667,76.15,р.Уй,153
11369,11369,СЕДЕЛЬНИКОВО (ГП ПРИ СЕДЕЛЬНИКОВО М) - р. Уй - Р.УЙ,56.95,75.3,Р.УЙ,153
11370,11370,БАЖЕНОВО - р. Уй - Р.УЙ,57.05,74.5333333333333,Р.УЙ,153
11372,11372,КУТЫРЛЫ -р.Оша  - Р.ОША,56.1833333333333,72.9666666666667,Р.ОША,153
11374,11374,ТРЕЩЕТКИНО - р. Оша - Р.ОША,56.4666666666667,73.7,Р.ОША,153
11379,11379,УКИ - р.Большой Аёв - Р.БОЛЬШОЙ АЕB,56.9833333333333,72.6333333333333,Р.БОЛЬШОЙ АЕB,153
11381,11381,Чебаклы - р.Большой Аев,57.1,73.0666666666667,р.Большой Аев,153
11384,11384,ЧЕРЕДОВО - р.Большой Нягов - Р.БОЛЬШОЙ НЯГОB,57.0166666666667,73.6666666666667,Р.БОЛЬШОЙ НЯГОB,153
11385,11385,ВАСИСС - р. Шиш - Р.ШИШ,57.35,74.75,Р.ШИШ,153
11386,11386,АТИРКА - р. Шиш - Р.ШИШ,57.2833333333333,74.3333333333333,Р.ШИШ,153
11390,11390,ЕРМИЛОВКА - р.Туй - Р.ТУЙ,57.6333333333333,72.9333333333333,Р.ТУЙ,153
11411,11411,ИЛЬИНКА - р.Ишим - Р.ИШИМ,55.4522222222222,69.3269444444445,Р.ИШИМ,153
11412,11412,Ишим - р.Ишим,56.0989722222222,69.4098611111111,р.Ишим,153
11412,11412,ИШИМ (ГП ПРИ ИШИМ М) - р.Ишим - Р.ИШИМ,56.1000138888889,69.4655555555556,Р.ИШИМ,153
11413,11413,АБАТСКОЕ (ГП ПРИ АБАТСКОЕ М) - р.Ишим - Р.ИШИМ,56.2833333333333,70.4734444444444,Р.ИШИМ,153
11414,11414,Викулово - р.Ишим,56.8183333333333,70.6038888888889,р.Ишим,153
11414,11414,ВИКУЛОВО (ГП ПРИ ВИКУЛОВО М) - р.Ишим - Р.ИШИМ,56.8166666666667,70.6277777777778,Р.ИШИМ,153
11415,11415,ОРЕХОВО - р. Ишим - Р.ИШИМ,57.45,70.8333333333333,Р.ИШИМ,153
11468,11468,СТРЕХНИНО - р.Карасуль - Р.КАРАСУЛЬ,56.1425,69.5369444444444,Р.КАРАСУЛЬ,153
11473,11473,КРАСНЫЙ ЯР - р. Ир - Р.ИР,56.3833333333333,71.0833333333333,Р.ИР,153
11474,11474,КОТОЧИГИ - р.Барсук - Р.БАРСУК,56.8208333333333,70.9422222222222,Р.БАРСУК,153
11487,11487,СОЗОНОВО -  р.Инжура - Р.ИНЖУРА,58.0833333333333,69.2833333333333,Р.ИНЖУРА,153
11491,11491,ЧЕРНОЕ - р.Вагай - Р.ВАГАЙ,57.6666666666667,69.2,Р.ВАГАЙ,153
11493,11493,КУЗНЕЦОВО - р.Емец - Р.ЕМЕЦ,56.4333333333333,68.6,Р.ЕМЕЦ,153
11496,11496,БАЛАХЛЕЙ - р. Балахлей - Р.БАЛАХЛЕЙ,57.1333333333333,69.2044444444444,Р.БАЛАХЛЕЙ,153
11499,11499,АШЛЫК - р.Ашлык - Р.АШЛЫК,57.5333333333333,68.65,Р.АШЛЫК,153
11500,11500,ЧУКМАНКА - р.Аремзянка - Р.АРЕМЗЯНКА,58.3,68.5,Р.АРЕМЗЯНКА,153
11502,11502,ЛАЙТАМАК - р.Носка - Р.НОСКА,58.4,67.4833333333333,Р.НОСКА,153
11520,11520,ЧАНТЫРЬЯ (ГП ПРИ ШАИМ М) - р. Конда - Р.КОНДА,60.3166666666667,64.2166666666667,Р.КОНДА,153
11520,11520,ШАИМ - Р.КОНДА,60.3216666666667,64.2163888888889,Р.КОНДА,153
11521,11521,УРАЙ - р. Конда - Р.КОНДА,60.15,64.8333333333333,Р.КОНДА,153
11523,11523,КОНДИНСКОЕ - р.Конда - Р.КОНДА,59.6333333333333,67.4,Р.КОНДА,153
11524,11524,БОЛЧАРЫ - р.Конда - Р.КОНДА,59.8166666666667,68.8166666666667,Р.КОНДА,153
11526,11526,АЛТАЙ - Р.КОНДА,60.3288888888889,68.9602777777778,Р.КОНДА,153
11526,11526,АЛТАЙ (ГП ПРИ АЛТАЙ М) - р.Конда - Р.КОНДА,60.3333333333333,69.0,Р.КОНДА,153
11527,11527,СУПРА - р. Супра - Р.СУПРА,60.8666666666667,64.8833333333333,Р.СУПРА,153
11534,11534,ЮИЛЬСК (ГП ПРИ ЮИЛЬСК М) - р.Казым - Р.КАЗЫМ,63.6833333333333,69.65,Р.КАЗЫМ,153
11534,11534,ЮИЛЬСК - Р.КАЗЫМ,63.6777777777778,69.6502777777778,Р.КАЗЫМ,153
11535,11535,БЕЛОЯРСКИЙ - р.Казым - Р.КАЗЫМ,63.7166666666667,66.6333333333333,Р.КАЗЫМ,153
11536,11536,Казым - Р.АМНЯ,63.7013888888889,67.2383333333333,Р.АМНЯ,153
11536,11536,КАЗЫМ (ГП ПРИ КАЗЫМ М) - р.Амня - Р.АМНЯ,63.7166666666667,67.2333333333333,Р.АМНЯ,153
11538,11538,НЯКСИМВОЛЬ - Р.СЕBЕРНАЯ СОСЬBА,62.4333333333333,60.8666666666667,Р.СЕBЕРНАЯ СОСЬBА,153
11538,11538,НЯКСИМВОЛЬ (ГП ПРИ НЯКСИМВОЛЬ М) - р.Северная Сосьва - Р.СЕBЕРНАЯ СОСЬBА,62.4333333333333,60.8666666666667,Р.СЕBЕРНАЯ СОСЬBА,153
11542,11542,СОСЬВА - р.Северная Сосьва - Р.СЕBЕРНАЯ СОСЬBА,63.6486111111111,62.0908333333333,Р.СЕBЕРНАЯ СОСЬBА,153
11542,11542,СОСЬВА (ГП ПРИ СОСЬВА Г) - р.Северная Сосьва - Р.СЕBЕРНАЯ СОСЬBА,63.65,62.1,Р.СЕBЕРНАЯ СОСЬBА,153
11544,11544,САРТЫНЬЯ - р.Северная Сосьва - Р.СЕBЕРНАЯ СОСЬBА,63.3666666666667,63.0666666666667,Р.СЕBЕРНАЯ СОСЬBА,153
11545,11545,ИГРИМ - р.Северная Сосьва - Р.СЕВЕРНАЯ СОСЬВА,63.1833333333333,64.4,Р.СЕВЕРНАЯ СОСЬВА,153
11547,11547,БЕРЕЗОВО - р.Северная Сосьва - Р.СЕBЕРНАЯ СОСЬBА,63.9333333333333,65.05,Р.СЕBЕРНАЯ СОСЬBА,153
11548,11548,САРАНПАУЛЬ - Р.ЛЯПИН,64.2527777777778,60.9305555555556,Р.ЛЯПИН,153
11548,11548,САРАНПАУЛЬ (ГП ПРИ САРАНПАУЛЬ М) - р.Ляпин - Р.ЛЯПИН,64.25,60.95,Р.ЛЯПИН,153
11551,11551,ШОМА-Я - р.Шома-Я - Р.ШОМА-Я,63.6833333333333,62.0166666666667,Р.ШОМА-Я,153
11555,11555,ОВГОРТ - р.Сыня - Р.СЫНЯ,64.8333333333333,63.9333333333333,Р.СЫНЯ,153
11556,11556,ХАРП - р. Собь - Р.СОБЬ,66.8833333333333,66.7833333333333,Р.СОБЬ,153
11558,11558,ПОЛУЙ (ГП ПРИ ПОЛУЙ М) - р. Полуй - Р.ПОЛУЙ,66.0333333333333,68.6833333333333,Р.ПОЛУЙ,153
11558,11558,ПОЛУЙ - Р.ПОЛУЙ,66.0352777777778,68.6694444444445,Р.ПОЛУЙ,153
11561,11561,БЕЛОЯРСК - р.Щучья - Р.ЩУЧЬЯ,66.8666666666667,68.15,Р.ЩУЧЬЯ,153
11563,11563,Лаборовая - р.Щучья,67.6833333333333,67.5333333333333,р.Щучья,153
11564,11564,ЩУЧЬЕ - р.Щучья - Р.ЩУЧЬЯ,67.3,68.65,Р.ЩУЧЬЯ,153
11568,11568,ЛОМБОВОЖ - р. Ляпин - Р.ЛЯПИН,63.8,61.4666666666667,Р.ЛЯПИН,153
11571,11571,УРЕНГОЙ (ГП ПРИ УРЕНГОЙ АМСГ) - р.Пур - Р.ПУР,65.9666666666667,78.35,Р.ПУР,153
11571,11571,УРЕНГОЙ - Р.ПУР,65.9627777777778,78.4344444444444,Р.ПУР,153
11574,11574,ТАРКО-САЛЕ - Р.ПЯКУ-ПУР,64.9113916666667,77.7708361111111,Р.ПЯКУ-ПУР,153
11574,11574,ТАРКО-САЛЕ (ГП ПРИ ТАРКО-САЛЕ ОГМС) - р.Пяку-Пур - Р.ПЯКУ-ПУР,64.9333333333333,77.7666666666667,Р.ПЯКУ-ПУР,153
11575,11575,ХАЛЯСАВЭЙ (ГП ПРИ ХАЛЯСАВЭЙ М) - р.Еркал-Надей-Пур - Р.ЕРКАЛ-НАДЕЙ-ПУР,63.3833333333333,78.3166666666667,Р.ЕРКАЛ-НАДЕЙ-ПУР,153
11575,11575,ХАЛЯСАВЭЙ - Р.ЕРКАЛ-НАДЕЙ-ПУР,63.3841666666667,78.3236111111111,Р.ЕРКАЛ-НАДЕЙ-ПУР,153
11579,11579,ТОЛЬКА - Р.ТАЗ,63.9944444444444,82.0475027777778,Р.ТАЗ,153
11579,11579,ТОЛЬКА (ГП ПРИ ТОЛЬКА АМСГ) - р. Таз - Р.ТАЗ,63.9833333333333,82.0833333333333,Р.ТАЗ,153
11582,11582,ВЫКАТНОЙ - р. Конда - Р.КОНДА,60.65,69.55,Р.КОНДА,153
11586,11586,НИЖНЯЯ ОМКА - р. Омь - Р.ОМЬ,55.4236111111111,74.9438888888889,Р.ОМЬ,153
11590,11590,КРАСНОСЕЛЬКУП (ГП ПРИ КРАСНОСЕЛЬКУП АМСГ) - р.Таз - Р.ТАЗ,65.7,82.4333333333333,Р.ТАЗ,153
11590,11590,КРАСНОСЕЛЬКУП - Р.ТАЗ,65.7066666666667,82.4547222222222,Р.ТАЗ,153
11592,11592,ТУРТАС - р. Туртас - Р.ТУРТАС,58.9833333333333,69.0333333333333,Р.ТУРТАС,153
11612,11612,ПАНГОДЫ - Р.ПРАBАЯ ХЕТТА,65.8488888888889,74.5080555555556,Р.ПРАBАЯ ХЕТТА,153
11612,11612,ПАНГОДЫ (ГП ПРИ ПАНГОДЫ М) - р. Правая Хетта - Р.ПРАBАЯ ХЕТТА,65.8333333333333,74.5,Р.ПРАBАЯ ХЕТТА,153
11620,11620,ЩЕРБАКОВО - р. Оша - Р.ОША,57.0666666666667,73.8,Р.ОША,153
11622,11622,ШУГУР - р.Юконда - Р.ЮКОНДА,60.25,66.4666666666667,Р.ЮКОНДА,153
11626,11626,Лонгъюган - р.Хейги-Яха,64.7833333333333,70.9666666666667,р.Хейги-Яха,153
11628,11628,ПЕТРОВКА - р. Шиш - Р.ШИШ,57.4166666666667,75.1,Р.ШИШ,153
11633,11633,КАТРАВОЖ - р.Собь - Р.СОБЬ,66.3166666666667,66.05,Р.СОБЬ,153
11636,11636,НОВЫЙ УРЕНГОЙ (ГП ПРИ НОВЫЙ УРЕНГОЙ АМСГ) - р.Седэ-Яха - Р.СЕДЭ-ЯХА,66.1,76.7833333333333,Р.СЕДЭ-ЯХА,153
11636,11636,НОВЫЙ УРЕНГОЙ - Р.СЕДЭ-ЯХА,66.0741666666667,76.5005555555556,Р.СЕДЭ-ЯХА,153
11637,11637,БОЛЬШИЕ КУЧКИ - р.Оша - Р.ОША,56.7833333333333,74.1,Р.ОША,153
11639,11639,ХАЛЯСАВЭЙ - р.Хале-Савой - Р.ХАЛЕ-САBОЙ,63.3833333333333,78.3166666666667,Р.ХАЛЕ-САBОЙ,153
11641,11641,Вагайское - Р.BАГАЙ,57.9483333333333,69.0275,Р.BАГАЙ,153
11641,11641,ВАГАЙ (ГП ПРИ ВАГАЙСКОЕ М) - р.Вагай - Р.BАГАЙ,57.9333333333333,69.0166666666667,Р.BАГАЙ,153
11674,11674,Ишим (ГП при Ишим М) - р.Мергенька - р.Мергенька,56.1000027777778,69.4125,р.Мергенька,153
11675,11675,ЛИТКОВКА - р.Малый Шиш - Р.МАЛЫЙ ШИШ,57.3333333333333,75.1,Р.МАЛЫЙ ШИШ,153
11676,11676,БОЛЬШАЯ ТАВА - р.Большая Тава - Р.БОЛЬШАЯ ТАВА,57.5,71.2166666666667,Р.БОЛЬШАЯ ТАВА,153
11805,11805,НАДЫМ - р. Надым - Р.НАДЫМ,65.5333333333333,72.5166666666667,Р.НАДЫМ,153
11806,11806,"НЫДА - МОРЕ КАРСКОЕ, Р.НЫДА",66.6244444444444,72.8961138888889,"МОРЕ КАРСКОЕ, Р.НЫДА",153
11806,11806,НЫДА (ГП ПРИ НЫДА М) - р.Ныда - Р.НЫДА,66.6333333333333,72.9333333333333,Р.НЫДА,153
11807,11807,САМБУРГ - р. Пур - Р.ПУР,67.0666666666667,78.1666666666667,Р.ПУР,153
11809,11809,ТАЗОВСКИЙ (ГП ПРИ ТАЗОВСКИЙ АМСГ) - р. Таз - Р.ТАЗ,67.45,78.7333333333333,Р.ТАЗ,153
11812,11812,НАХОДКА - Тазовская губа - ГУБА ТАЗОBСКАЯ,67.7333333333333,77.5333333333333,ГУБА ТАЗОBСКАЯ,153
11813,11813,"АНТИПАЮТА - Р.АНТИПАЮТА ЯХА, ПРОТОКА ПАЮТА ЯХА",69.0841666666667,76.85,"Р.АНТИПАЮТА ЯХА, ПРОТОКА ПАЮТА ЯХА",153
11818,11818,СЕЯХА  - Р.СЕЯХА,70.15,72.57,Р.СЕЯХА,153
11969,11969,БУТЫРИНО - ОЗ.МАЛОЕ БУТЫРИНО,55.5,68.15,ОЗ.МАЛОЕ БУТЫРИНО,153
09082,9082,НАЗИМОВО - Р.ЕНИСЕЙ,59.5,91.02,Р.ЕНИСЕЙ,160
09082,9082,НАЗИМОВО (ГП ПРИ НАЗИМОВО М) - Р.ЕНИСЕЙ,59.5,91.01,Р.ЕНИСЕЙ,160
09090,9090,ОСИНОВСКИЙ ПОРОГ(ОСИНОВО) - Р.ЕНИСЕЙ,61.42,89.78,Р.ЕНИСЕЙ,160
09094,9094,БАХТА - Р.ЕНИСЕЙ,62.47,89.0,Р.ЕНИСЕЙ,160
09124,9124,УСТЬ-УЖЕП - Р.МАЛЫЙ ЕНИСЕЙ,51.33,96.25,Р.МАЛЫЙ ЕНИСЕЙ,160
09002,9002,КЫЗЫЛ (ГП ПРИ ТУВИНСКИЙ ЦГМС) - Р.ЕНИСЕЙ,51.71,94.5,Р.ЕНИСЕЙ,161
09002,9002,ТУВИНСКИЙ - Р.ЕНИСЕЙ,51.72,94.5,Р.ЕНИСЕЙ,161
09022,9022,НИКИТИНО - Р.ЕНИСЕЙ,53.02,91.48,Р.ЕНИСЕЙ,161
09024,9024,САЯНОГОРСК - Р.ЕНИСЕЙ,53.06,91.43,Р.ЕНИСЕЙ,161
09026,9026,ШУШЕНСКОЕ - Р.ЕНИСЕЙ,53.31,91.93,Р.ЕНИСЕЙ,161
09030,9030,ПОДСИНЕЕ - Р.ЕНИСЕЙ,53.65,91.57,Р.ЕНИСЕЙ,161
09049,9049,ДИВНОГОРСК - Р.ЕНИСЕЙ,55.93,92.43,Р.ЕНИСЕЙ,161
09049,9049,ДИВНОГОРСК (ГП ПРИ ДИВНОГОРСК ГМО) - Р.ЕНИСЕЙ,55.93,92.43,Р.ЕНИСЕЙ,161
09053,9053,БАЗАИХА - Р.ЕНИСЕЙ,55.98,92.8,Р.ЕНИСЕЙ,161
09055,9055,КРАСНОЯРСК - Р.ЕНИСЕЙ,56.02,92.88,Р.ЕНИСЕЙ,161
09061,9061,АТАМАНОВО - Р.ЕНИСЕЙ,56.38,93.6,Р.ЕНИСЕЙ,161
09063,9063,ПАВЛОВЩИНА - Р.ЕНИСЕЙ,56.75,93.58,Р.ЕНИСЕЙ,161
09071,9071,КАЗАЧИНСКОЕ (ГП ПРИ КАЗАЧИНСКОЕ М) - Р.ЕНИСЕЙ,57.68,93.28,Р.ЕНИСЕЙ,161
09071,9071,КАЗАЧИНСКОЕ - Р.ЕНИСЕЙ,57.6833,93.2833,Р.ЕНИСЕЙ,161
09074,9074,СТРЕЛКА - Р.ЕНИСЕЙ,58.08,93.0,Р.ЕНИСЕЙ,161
09074,9074,СТРЕЛКА (ГП ПРИ СТРЕЛКА М) - Р.ЕНИСЕЙ,58.08,93.0,Р.ЕНИСЕЙ,161
09079,9079,ЕНИСЕЙСК (ГП ПРИ ЕНИСЕЙСК ГМО) - Р.ЕНИСЕЙ,58.45,92.15,Р.ЕНИСЕЙ,161
09079,9079,ЕНИСЕЙСК - Р.ЕНИСЕЙ,58.45,92.15,Р.ЕНИСЕЙ,161
09085,9085,ЯРЦЕВО - Р.ЕНИСЕЙ,60.28,90.23,Р.ЕНИСЕЙ,161
09085,9085,ЯРЦЕВО (ГП ПРИ ЯРЦЕВО М) - Р.ЕНИСЕЙ,60.28,90.16,Р.ЕНИСЕЙ,161
09087,9087,ВОРОГОВО - Р.ЕНИСЕЙ,61.03,89.63,Р.ЕНИСЕЙ,161
09087,9087,ВОРОГОВО (ГП ПРИ ВОРОГОВО М) - Р.ЕНИСЕЙ,61.03,89.63,Р.ЕНИСЕЙ,161
